time,concentration,lat,lon
2015-04-11 15:53:47 -0700,0.006,37.802488,-122.295113
2015-04-11 15:53:48 -0700,0.006,37.802475,-122.295118
2015-04-11 15:53:49 -0700,0.005,37.802468,-122.295127
2015-04-11 15:53:50 -0700,0.005,37.802475,-122.295137
2015-04-11 15:53:51 -0700,0.005,37.802477,-122.29514
2015-04-11 15:53:52 -0700,0.006,37.802482,-122.295148
2015-04-11 15:53:53 -0700,0.006,37.802485,-122.295153
2015-04-11 15:53:54 -0700,0.006,37.802492,-122.295158
2015-04-11 15:53:55 -0700,0.007,37.802487,-122.295168
2015-04-11 15:53:56 -0700,0.005,37.802483,-122.295175
2015-04-11 15:53:57 -0700,0.005,37.802507,-122.295178
2015-04-11 15:53:58 -0700,0.005,37.802528,-122.295182
2015-04-11 15:53:59 -0700,0.004,37.802538,-122.295187
2015-04-11 15:54:00 -0700,0.004,37.80254,-122.295193
2015-04-11 15:54:01 -0700,0.005,37.80254,-122.295198
2015-04-11 15:54:02 -0700,0.007,37.802548,-122.295207
2015-04-11 15:54:03 -0700,0.005,37.802547,-122.295218
2015-04-11 15:54:04 -0700,0.006,37.802552,-122.295222
2015-04-11 15:54:05 -0700,0.007,37.802552,-122.295227
2015-04-11 15:54:06 -0700,0.005,37.802545,-122.295237
2015-04-11 15:54:07 -0700,0.005,37.802548,-122.295247
2015-04-11 15:54:08 -0700,0.004,37.802552,-122.29525
2015-04-11 15:54:09 -0700,0.004,37.802553,-122.29526
2015-04-11 15:54:10 -0700,0.004,37.802553,-122.295273
2015-04-11 15:54:11 -0700,0.005,37.80257,-122.295287
2015-04-11 15:54:12 -0700,0.005,37.802572,-122.2953
2015-04-11 15:54:13 -0700,0.005,37.802588,-122.295313
2015-04-11 15:54:14 -0700,0.005,37.802592,-122.295327
2015-04-11 15:54:15 -0700,0.006,37.802588,-122.295335
2015-04-11 15:54:16 -0700,0.005,37.802583,-122.295343
2015-04-11 15:54:17 -0700,0.005,37.802582,-122.295353
2015-04-11 15:54:18 -0700,0.005,37.802573,-122.295365
2015-04-11 15:54:19 -0700,0.006,37.80258,-122.295375
2015-04-11 15:54:20 -0700,0.005,37.802565,-122.295385
2015-04-11 15:54:21 -0700,0.004,37.802555,-122.295393
2015-04-11 15:54:22 -0700,0.005,37.802548,-122.295407
2015-04-11 15:54:23 -0700,0.005,37.802545,-122.295423
2015-04-11 15:54:24 -0700,0.006,37.802545,-122.295432
2015-04-11 15:54:25 -0700,0.006,37.802538,-122.295442
2015-04-11 15:54:26 -0700,0.006,37.80253,-122.295453
2015-04-11 15:54:27 -0700,0.005,37.80253,-122.295462
2015-04-11 15:54:28 -0700,0.005,37.80253,-122.29547
2015-04-11 15:54:29 -0700,0.005,37.802537,-122.295482
2015-04-11 15:54:30 -0700,0.005,37.802548,-122.295488
2015-04-11 15:54:31 -0700,0.005,37.80255,-122.295497
2015-04-11 15:54:32 -0700,0.005,37.802557,-122.295498
2015-04-11 15:54:33 -0700,0.006,37.802555,-122.295508
2015-04-11 15:54:34 -0700,0.006,37.802553,-122.295527
2015-04-11 15:54:35 -0700,0.006,37.802552,-122.295547
2015-04-11 15:54:36 -0700,0.005,37.802548,-122.295563
2015-04-11 15:54:37 -0700,0.005,37.802548,-122.295582
2015-04-11 15:54:38 -0700,0.007,37.802553,-122.295592
2015-04-11 15:54:39 -0700,0.007,37.802568,-122.2956
2015-04-11 15:54:40 -0700,0.004,37.802578,-122.295617
2015-04-11 15:54:41 -0700,0.005,37.802597,-122.295627
2015-04-11 15:54:42 -0700,0.006,37.802605,-122.29564
2015-04-11 15:54:43 -0700,0.005,37.802613,-122.295648
2015-04-11 15:54:44 -0700,0.005,37.802622,-122.29566
2015-04-11 15:54:45 -0700,0.005,37.802628,-122.295678
2015-04-11 15:54:46 -0700,0.006,37.802625,-122.2957
2015-04-11 15:54:47 -0700,0.006,37.802633,-122.295718
2015-04-11 15:54:48 -0700,0.005,37.802637,-122.29573
2015-04-11 15:54:49 -0700,0.005,37.80264,-122.295743
2015-04-11 15:54:50 -0700,0.004,37.80265,-122.295757
2015-04-11 15:54:51 -0700,0.005,37.802655,-122.29577
2015-04-11 15:54:52 -0700,0.006,37.802657,-122.29578
2015-04-11 15:54:53 -0700,0.004,37.80266,-122.295795
2015-04-11 15:54:54 -0700,0.006,37.802653,-122.295812
2015-04-11 15:54:55 -0700,0.006,37.802648,-122.29582
2015-04-11 15:54:56 -0700,0.006,37.802642,-122.29583
2015-04-11 15:54:57 -0700,0.007,37.802637,-122.29584
2015-04-11 15:54:58 -0700,0.007,37.80263,-122.295853
2015-04-11 15:54:59 -0700,0.005,37.802627,-122.295857
2015-04-11 15:55:00 -0700,0.005,37.80262,-122.29586
2015-04-11 15:55:01 -0700,0.005,37.80261,-122.295868
2015-04-11 15:55:02 -0700,0.005,37.802598,-122.295882
2015-04-11 15:55:03 -0700,0.005,37.802583,-122.29589
2015-04-11 15:55:04 -0700,0.006,37.802575,-122.295895
2015-04-11 15:55:05 -0700,0.006,37.802568,-122.295903
2015-04-11 15:55:06 -0700,0.005,37.80257,-122.295912
2015-04-11 15:55:07 -0700,0.006,37.802562,-122.295922
2015-04-11 15:55:08 -0700,0.006,37.802555,-122.295927
2015-04-11 15:55:09 -0700,0.005,37.802548,-122.295938
2015-04-11 15:55:10 -0700,0.005,37.802538,-122.295947
2015-04-11 15:55:11 -0700,0.007,37.80253,-122.295948
2015-04-11 15:55:12 -0700,0.005,37.802527,-122.295955
2015-04-11 15:55:13 -0700,0.005,37.802522,-122.295962
2015-04-11 15:55:14 -0700,0.005,37.802518,-122.295968
2015-04-11 15:55:15 -0700,0.005,37.802517,-122.295977
2015-04-11 15:55:16 -0700,0.005,37.802513,-122.295987
2015-04-11 15:55:17 -0700,0.004,37.802512,-122.295995
2015-04-11 15:55:18 -0700,0.005,37.80251,-122.296003
2015-04-11 15:55:19 -0700,0.006,37.802513,-122.29601
2015-04-11 15:55:20 -0700,0.006,37.802513,-122.296022
2015-04-11 15:55:21 -0700,0.005,37.802515,-122.296032
2015-04-11 15:55:22 -0700,0.006,37.802518,-122.296038
2015-04-11 15:55:23 -0700,0.005,37.802522,-122.296043
2015-04-11 15:55:24 -0700,0.005,37.802522,-122.29605
2015-04-11 15:55:25 -0700,0.005,37.802522,-122.29606
2015-04-11 15:55:26 -0700,0.006,37.802518,-122.296062
2015-04-11 15:55:27 -0700,0.005,37.802517,-122.296067
2015-04-11 15:55:28 -0700,0.006,37.802518,-122.296073
2015-04-11 15:55:29 -0700,0.006,37.802518,-122.296082
2015-04-11 15:55:30 -0700,0.006,37.802522,-122.296092
2015-04-11 15:55:31 -0700,0.006,37.802522,-122.296095
2015-04-11 15:55:32 -0700,0.007,37.802528,-122.296107
2015-04-11 15:55:33 -0700,0.005,37.802523,-122.296117
2015-04-11 15:55:34 -0700,0.006,37.802512,-122.296123
2015-04-11 15:55:35 -0700,0.007,37.802498,-122.296127
2015-04-11 15:55:36 -0700,0.006,37.80249,-122.296132
2015-04-11 15:55:37 -0700,0.006,37.802487,-122.296128
2015-04-11 15:55:38 -0700,0.007,37.802485,-122.296127
2015-04-11 15:55:39 -0700,0.006,37.802488,-122.296122
2015-04-11 15:55:40 -0700,0.006,37.802488,-122.296118
2015-04-11 15:55:41 -0700,0.006,37.802488,-122.296117
2015-04-11 15:55:42 -0700,0.006,37.802493,-122.296113
2015-04-11 15:55:43 -0700,0.007,37.802497,-122.29611
2015-04-11 15:55:44 -0700,0.006,37.802498,-122.296108
2015-04-11 15:55:45 -0700,0.006,37.802497,-122.29611
2015-04-11 15:55:46 -0700,0.006,37.802493,-122.296117
2015-04-11 15:55:47 -0700,0.005,37.80249,-122.296128
2015-04-11 15:55:48 -0700,0.006,37.802483,-122.296137
2015-04-11 15:55:49 -0700,0.006,37.802487,-122.29614
2015-04-11 15:55:50 -0700,0.006,37.802495,-122.296147
2015-04-11 15:55:51 -0700,0.005,37.802502,-122.296148
2015-04-11 15:55:52 -0700,0.005,37.802507,-122.296152
2015-04-11 15:55:53 -0700,0.005,37.802512,-122.296155
2015-04-11 15:55:54 -0700,0.006,37.802517,-122.296163
2015-04-11 15:55:55 -0700,0.006,37.802518,-122.296172
2015-04-11 15:55:56 -0700,0.006,37.80252,-122.296183
2015-04-11 15:55:57 -0700,0.005,37.802517,-122.296188
2015-04-11 15:55:58 -0700,0.005,37.802527,-122.296197
2015-04-11 15:55:59 -0700,0.005,37.802533,-122.296198
2015-04-11 15:56:00 -0700,0.005,37.802542,-122.296207
2015-04-11 15:56:01 -0700,0.006,37.80254,-122.296213
2015-04-11 15:56:02 -0700,0.005,37.802535,-122.296223
2015-04-11 15:56:03 -0700,0.005,37.802538,-122.296228
2015-04-11 15:56:04 -0700,0.005,37.802535,-122.29623
2015-04-11 15:56:05 -0700,0.005,37.802527,-122.296227
2015-04-11 15:56:06 -0700,0.006,37.802525,-122.296223
2015-04-11 15:56:07 -0700,0.008,37.802527,-122.296222
2015-04-11 15:56:08 -0700,0.006,37.802528,-122.296225
2015-04-11 15:56:09 -0700,0.005,37.802527,-122.296225
2015-04-11 15:56:10 -0700,0.005,37.802522,-122.29623
2015-04-11 15:56:11 -0700,0.005,37.802518,-122.296232
2015-04-11 15:56:12 -0700,0.005,37.802515,-122.29623
2015-04-11 15:56:13 -0700,0.004,37.802508,-122.296222
2015-04-11 15:56:14 -0700,0.004,37.802515,-122.296227
2015-04-11 15:56:15 -0700,0.005,37.802515,-122.296232
2015-04-11 15:56:16 -0700,0.007,37.802515,-122.296243
2015-04-11 15:56:17 -0700,0.006,37.802517,-122.296253
2015-04-11 15:56:18 -0700,0.005,37.802517,-122.296265
2015-04-11 15:56:19 -0700,0.006,37.802517,-122.296273
2015-04-11 15:56:20 -0700,0.005,37.802517,-122.296285
2015-04-11 15:56:21 -0700,0.005,37.802518,-122.296297
2015-04-11 15:56:22 -0700,0.004,37.80252,-122.296308
2015-04-11 15:56:23 -0700,0.006,37.802522,-122.296318
2015-04-11 15:56:24 -0700,0.006,37.802522,-122.296328
2015-04-11 15:56:25 -0700,0.006,37.802522,-122.29634
2015-04-11 15:56:26 -0700,0.005,37.802522,-122.296353
2015-04-11 15:56:27 -0700,0.005,37.802523,-122.296367
2015-04-11 15:56:28 -0700,0.006,37.802523,-122.29638
2015-04-11 15:56:29 -0700,0.007,37.802525,-122.29639
2015-04-11 15:56:30 -0700,0.006,37.802523,-122.296402
2015-04-11 15:56:31 -0700,0.006,37.802522,-122.296413
2015-04-11 15:56:32 -0700,0.006,37.80252,-122.296425
2015-04-11 15:56:33 -0700,0.006,37.80252,-122.296438
2015-04-11 15:56:34 -0700,0.005,37.802518,-122.296452
2015-04-11 15:56:35 -0700,0.005,37.802515,-122.296465
2015-04-11 15:56:36 -0700,0.006,37.802513,-122.29648
2015-04-11 15:56:37 -0700,0.007,37.802512,-122.296495
2015-04-11 15:56:38 -0700,0.005,37.80251,-122.296507
2015-04-11 15:56:39 -0700,0.005,37.802508,-122.29652
2015-04-11 15:56:40 -0700,0.005,37.802507,-122.296535
2015-04-11 15:56:41 -0700,0.005,37.802505,-122.29655
2015-04-11 15:56:42 -0700,0.006,37.802502,-122.296563
2015-04-11 15:56:43 -0700,0.006,37.8025,-122.296575
2015-04-11 15:56:44 -0700,0.006,37.802497,-122.296588
2015-04-11 15:56:45 -0700,0.006,37.802493,-122.296603
2015-04-11 15:56:46 -0700,0.005,37.80249,-122.296618
2015-04-11 15:56:47 -0700,0.005,37.802488,-122.29663
2015-04-11 15:56:48 -0700,0.005,37.802487,-122.296642
2015-04-11 15:56:49 -0700,0.005,37.802487,-122.29665
2015-04-11 15:56:50 -0700,0.005,37.802485,-122.296657
2015-04-11 15:56:51 -0700,0.004,37.802482,-122.296665
2015-04-11 15:56:52 -0700,0.004,37.80248,-122.296677
2015-04-11 15:56:53 -0700,0.006,37.802477,-122.296693
2015-04-11 15:56:54 -0700,0.006,37.802473,-122.296705
2015-04-11 15:56:55 -0700,0.004,37.802472,-122.296718
2015-04-11 15:56:56 -0700,0.005,37.802468,-122.296733
2015-04-11 15:56:57 -0700,0.005,37.802463,-122.296752
2015-04-11 15:56:58 -0700,0.006,37.802458,-122.296762
2015-04-11 15:56:59 -0700,0.005,37.802458,-122.29677
2015-04-11 15:57:00 -0700,0.005,37.80246,-122.296778
2015-04-11 15:57:01 -0700,0.005,37.802463,-122.296793
2015-04-11 15:57:02 -0700,0.005,37.802465,-122.296808
2015-04-11 15:57:03 -0700,0.004,37.802465,-122.29682
2015-04-11 15:57:04 -0700,0.005,37.802468,-122.296837
2015-04-11 15:57:05 -0700,0.005,37.802472,-122.296853
2015-04-11 15:57:06 -0700,0.004,37.802477,-122.296868
2015-04-11 15:57:07 -0700,0.005,37.802482,-122.296883
2015-04-11 15:57:08 -0700,0.005,37.802487,-122.296898
2015-04-11 15:57:09 -0700,0.005,37.80249,-122.296912
2015-04-11 15:57:10 -0700,0.005,37.802493,-122.296923
2015-04-11 15:57:11 -0700,0.006,37.802497,-122.296937
2015-04-11 15:57:12 -0700,0.005,37.802502,-122.296948
2015-04-11 15:57:13 -0700,0.005,37.802507,-122.296965
2015-04-11 15:57:14 -0700,0.005,37.80251,-122.296978
2015-04-11 15:57:15 -0700,0.005,37.80251,-122.29699
2015-04-11 15:57:16 -0700,0.007,37.802517,-122.296998
2015-04-11 15:57:17 -0700,0.007,37.80254,-122.297007
2015-04-11 15:57:18 -0700,0.005,37.80256,-122.297013
2015-04-11 15:57:19 -0700,0.005,37.80258,-122.29702
2015-04-11 15:57:20 -0700,0.007,37.802592,-122.29703
2015-04-11 15:57:21 -0700,0.006,37.802608,-122.297035
2015-04-11 15:57:22 -0700,0.005,37.802617,-122.297037
2015-04-11 15:57:23 -0700,0.005,37.802628,-122.297037
2015-04-11 15:57:24 -0700,0.005,37.80264,-122.297037
2015-04-11 15:57:25 -0700,0.005,37.80265,-122.29704
2015-04-11 15:57:26 -0700,0.006,37.802658,-122.297042
2015-04-11 15:57:27 -0700,0.006,37.802667,-122.297042
2015-04-11 15:57:28 -0700,0.007,37.802673,-122.297038
2015-04-11 15:57:29 -0700,0.006,37.802683,-122.29704
2015-04-11 15:57:30 -0700,0.005,37.802692,-122.297038
2015-04-11 15:57:31 -0700,0.006,37.8027,-122.297035
2015-04-11 15:57:32 -0700,0.006,37.802708,-122.297033
2015-04-11 15:57:33 -0700,0.006,37.802717,-122.29703
2015-04-11 15:57:34 -0700,0.006,37.802723,-122.297027
2015-04-11 15:57:35 -0700,0.005,37.802727,-122.297017
2015-04-11 15:57:36 -0700,0.005,37.80273,-122.297007
2015-04-11 15:57:37 -0700,0.006,37.802738,-122.296997
2015-04-11 15:57:38 -0700,0.005,37.802742,-122.29699
2015-04-11 15:57:39 -0700,0.005,37.802747,-122.29698
2015-04-11 15:57:40 -0700,0.005,37.802748,-122.296963
2015-04-11 15:57:41 -0700,0.004,37.802745,-122.296953
2015-04-11 15:57:42 -0700,0.004,37.802743,-122.296943
2015-04-11 15:57:43 -0700,0.005,37.802742,-122.29693
2015-04-11 15:57:44 -0700,0.005,37.802738,-122.296918
2015-04-11 15:57:45 -0700,0.006,37.802738,-122.296905
2015-04-11 15:57:46 -0700,0.007,37.802737,-122.296892
2015-04-11 15:57:47 -0700,0.005,37.802737,-122.296877
2015-04-11 15:57:48 -0700,0.004,37.802735,-122.296865
2015-04-11 15:57:49 -0700,0.005,37.80273,-122.296853
2015-04-11 15:57:50 -0700,0.005,37.802728,-122.29684
2015-04-11 15:57:51 -0700,0.005,37.802728,-122.296823
2015-04-11 15:57:52 -0700,0.006,37.802723,-122.29681
2015-04-11 15:57:53 -0700,0.009,37.802717,-122.296797
2015-04-11 15:57:54 -0700,0.012,37.80271,-122.296787
2015-04-11 15:57:55 -0700,0.013,37.802708,-122.296772
2015-04-11 15:57:56 -0700,0.011,37.802702,-122.296758
2015-04-11 15:57:57 -0700,0.008,37.802697,-122.296743
2015-04-11 15:57:58 -0700,0.008,37.802693,-122.29673
2015-04-11 15:57:59 -0700,0.008,37.802692,-122.296717
2015-04-11 15:58:00 -0700,0.009,37.80269,-122.296705
2015-04-11 15:58:01 -0700,0.008,37.802687,-122.29669
2015-04-11 15:58:02 -0700,0.010,37.802685,-122.296675
2015-04-11 15:58:03 -0700,0.008,37.802683,-122.29666
2015-04-11 15:58:04 -0700,0.006,37.802678,-122.296647
2015-04-11 15:58:05 -0700,0.005,37.802677,-122.296635
2015-04-11 15:58:06 -0700,0.005,37.80267,-122.296623
2015-04-11 15:58:07 -0700,0.006,37.802668,-122.296608
2015-04-11 15:58:08 -0700,0.008,37.802665,-122.296595
2015-04-11 15:58:09 -0700,0.007,37.802663,-122.296582
2015-04-11 15:58:10 -0700,0.006,37.80266,-122.296568
2015-04-11 15:58:11 -0700,0.006,37.802657,-122.296553
2015-04-11 15:58:12 -0700,0.005,37.802652,-122.296538
2015-04-11 15:58:13 -0700,0.006,37.802647,-122.296523
2015-04-11 15:58:14 -0700,0.006,37.802643,-122.296515
2015-04-11 15:58:15 -0700,0.006,37.80264,-122.296507
2015-04-11 15:58:16 -0700,0.006,37.80264,-122.296495
2015-04-11 15:58:17 -0700,0.007,37.802638,-122.296483
2015-04-11 15:58:18 -0700,0.012,37.802635,-122.29647
2015-04-11 15:58:19 -0700,0.015,37.802625,-122.29646
2015-04-11 15:58:20 -0700,0.011,37.802622,-122.29645
2015-04-11 15:58:21 -0700,0.007,37.802618,-122.29644
2015-04-11 15:58:22 -0700,0.004,37.802618,-122.296428
2015-04-11 15:58:23 -0700,0.005,37.802617,-122.296413
2015-04-11 15:58:24 -0700,0.007,37.802613,-122.296398
2015-04-11 15:58:25 -0700,0.006,37.802612,-122.296385
2015-04-11 15:58:26 -0700,0.005,37.80261,-122.296368
2015-04-11 15:58:27 -0700,0.009,37.80261,-122.296357
2015-04-11 15:58:28 -0700,0.009,37.802607,-122.296343
2015-04-11 15:58:29 -0700,0.005,37.802603,-122.29633
2015-04-11 15:58:30 -0700,0.005,37.802598,-122.296317
2015-04-11 15:58:31 -0700,0.006,37.802595,-122.296303
2015-04-11 15:58:32 -0700,0.005,37.80259,-122.296292
2015-04-11 15:58:33 -0700,0.005,37.802585,-122.29628
2015-04-11 15:58:34 -0700,0.006,37.802582,-122.296272
2015-04-11 15:58:35 -0700,0.005,37.802577,-122.29626
2015-04-11 15:58:36 -0700,0.005,37.802577,-122.296245
2015-04-11 15:58:37 -0700,0.006,37.802572,-122.296235
2015-04-11 15:58:38 -0700,0.006,37.802567,-122.296223
2015-04-11 15:58:39 -0700,0.005,37.802562,-122.296212
2015-04-11 15:58:40 -0700,0.006,37.80256,-122.2962
2015-04-11 15:58:41 -0700,0.005,37.802558,-122.296188
2015-04-11 15:58:42 -0700,0.005,37.802555,-122.296177
2015-04-11 15:58:43 -0700,0.004,37.802552,-122.29616
2015-04-11 15:58:44 -0700,0.005,37.802547,-122.296145
2015-04-11 15:58:45 -0700,0.005,37.802542,-122.296135
2015-04-11 15:58:46 -0700,0.007,37.802543,-122.296125
2015-04-11 15:58:47 -0700,0.006,37.802543,-122.296115
2015-04-11 15:58:48 -0700,0.006,37.802547,-122.296105
2015-04-11 15:58:49 -0700,0.006,37.802547,-122.296093
2015-04-11 15:58:50 -0700,0.005,37.802547,-122.296082
2015-04-11 15:58:51 -0700,0.005,37.802545,-122.296072
2015-04-11 15:58:52 -0700,0.006,37.802542,-122.296058
2015-04-11 15:58:53 -0700,0.005,37.802542,-122.296045
2015-04-11 15:58:54 -0700,0.006,37.80254,-122.296032
2015-04-11 15:58:55 -0700,0.006,37.802533,-122.296018
2015-04-11 15:58:56 -0700,0.006,37.802527,-122.296003
2015-04-11 15:58:57 -0700,0.006,37.802523,-122.295988
2015-04-11 15:58:58 -0700,0.006,37.80252,-122.295977
2015-04-11 15:58:59 -0700,0.006,37.802517,-122.295965
2015-04-11 15:59:00 -0700,0.005,37.802513,-122.295953
2015-04-11 15:59:01 -0700,0.005,37.80251,-122.295945
2015-04-11 15:59:02 -0700,0.005,37.802505,-122.295942
