time,concentration,lat,lon
2015-04-10 15:31:57 -0700,0.004,37.80253,-122.29493
2015-04-10 15:31:58 -0700,0.003,37.802518,-122.294925
2015-04-10 15:31:59 -0700,0.003,37.80251,-122.294903
2015-04-10 15:32:00 -0700,0.004,37.802518,-122.29489
2015-04-10 15:32:01 -0700,0.004,37.80252,-122.294882
2015-04-10 15:32:02 -0700,0.005,37.802528,-122.294888
2015-04-10 15:32:03 -0700,0.004,37.802525,-122.294905
2015-04-10 15:32:04 -0700,0.003,37.802523,-122.29492
2015-04-10 15:32:05 -0700,0.003,37.80252,-122.294925
2015-04-10 15:32:06 -0700,0.004,37.802512,-122.29493
2015-04-10 15:32:07 -0700,0.004,37.802505,-122.294938
2015-04-10 15:32:08 -0700,0.003,37.802502,-122.294948
2015-04-10 15:32:09 -0700,0.003,37.802503,-122.294957
2015-04-10 15:32:10 -0700,0.003,37.80251,-122.294973
2015-04-10 15:32:11 -0700,0.003,37.802517,-122.294995
2015-04-10 15:32:12 -0700,0.004,37.80252,-122.29501
2015-04-10 15:32:13 -0700,0.003,37.802527,-122.295033
2015-04-10 15:32:15 -0700,0.003,37.802535,-122.295067
2015-04-10 15:32:16 -0700,0.003,37.802537,-122.295082
2015-04-10 15:32:17 -0700,0.003,37.802547,-122.295102
2015-04-10 15:32:18 -0700,0.004,37.802552,-122.295122
2015-04-10 15:32:19 -0700,0.003,37.802553,-122.295142
2015-04-10 15:32:20 -0700,0.004,37.802557,-122.29517
2015-04-10 15:32:21 -0700,0.005,37.802555,-122.295182
2015-04-10 15:32:22 -0700,0.004,37.802557,-122.295187
2015-04-10 15:32:23 -0700,0.003,37.802562,-122.295198
2015-04-10 15:32:24 -0700,0.004,37.802568,-122.295208
2015-04-10 15:32:25 -0700,0.003,37.802572,-122.295215
2015-04-10 15:32:26 -0700,0.003,37.802575,-122.295223
2015-04-10 15:32:27 -0700,0.003,37.80257,-122.295227
2015-04-10 15:32:28 -0700,0.003,37.802567,-122.295227
2015-04-10 15:32:30 -0700,0.004,37.802568,-122.295235
2015-04-10 15:32:31 -0700,0.004,37.802565,-122.295238
2015-04-10 15:32:32 -0700,0.004,37.802562,-122.295242
2015-04-10 15:32:33 -0700,0.004,37.802555,-122.29525
2015-04-10 15:32:34 -0700,0.004,37.802557,-122.295252
2015-04-10 15:32:35 -0700,0.006,37.802565,-122.295262
2015-04-10 15:32:36 -0700,0.006,37.802573,-122.295267
2015-04-10 15:32:37 -0700,0.007,37.802583,-122.295275
2015-04-10 15:32:38 -0700,0.007,37.802583,-122.295288
2015-04-10 15:32:39 -0700,0.006,37.802588,-122.295295
2015-04-10 15:32:40 -0700,0.005,37.802593,-122.295302
2015-04-10 15:32:41 -0700,0.004,37.802595,-122.295318
2015-04-10 15:32:42 -0700,0.005,37.802593,-122.295338
2015-04-10 15:32:43 -0700,0.005,37.802592,-122.295357
2015-04-10 15:32:44 -0700,0.004,37.80259,-122.295377
2015-04-10 15:32:45 -0700,0.005,37.802592,-122.295387
2015-04-10 15:32:46 -0700,0.006,37.802593,-122.295403
2015-04-10 15:32:47 -0700,0.007,37.802603,-122.295405
2015-04-10 15:32:48 -0700,0.005,37.802608,-122.295413
2015-04-10 15:32:49 -0700,0.004,37.802613,-122.295432
2015-04-10 15:32:50 -0700,0.005,37.802617,-122.295443
2015-04-10 15:32:51 -0700,0.004,37.80262,-122.295445
2015-04-10 15:32:52 -0700,0.005,37.802623,-122.29546
2015-04-10 15:32:53 -0700,0.005,37.802625,-122.29547
2015-04-10 15:32:54 -0700,0.004,37.802627,-122.295483
2015-04-10 15:32:55 -0700,0.005,37.802628,-122.295493
2015-04-10 15:32:56 -0700,0.005,37.802628,-122.295505
2015-04-10 15:32:57 -0700,0.005,37.802635,-122.295513
2015-04-10 15:32:58 -0700,0.005,37.802648,-122.295532
2015-04-10 15:32:59 -0700,0.005,37.802653,-122.295547
2015-04-10 15:33:00 -0700,0.005,37.802653,-122.295568
2015-04-10 15:33:01 -0700,0.005,37.80265,-122.295587
2015-04-10 15:33:02 -0700,0.008,37.802652,-122.295598
2015-04-10 15:33:03 -0700,0.011,37.802658,-122.295607
2015-04-10 15:33:04 -0700,0.005,37.802662,-122.29562
2015-04-10 15:33:05 -0700,0.008,37.802663,-122.295635
2015-04-10 15:33:06 -0700,0.009,37.802667,-122.295647
2015-04-10 15:33:07 -0700,0.007,37.80267,-122.295655
2015-04-10 15:33:08 -0700,0.005,37.802672,-122.295662
2015-04-10 15:33:09 -0700,0.005,37.802675,-122.29567
2015-04-10 15:33:10 -0700,0.005,37.802677,-122.29568
2015-04-10 15:33:11 -0700,0.006,37.802678,-122.295698
2015-04-10 15:33:12 -0700,0.007,37.80268,-122.295718
2015-04-10 15:33:13 -0700,0.007,37.802685,-122.295725
2015-04-10 15:33:14 -0700,0.006,37.802695,-122.29575
2015-04-10 15:33:15 -0700,0.005,37.802695,-122.295763
2015-04-10 15:33:16 -0700,0.006,37.802695,-122.29578
2015-04-10 15:33:17 -0700,0.005,37.802683,-122.295798
2015-04-10 15:33:18 -0700,0.005,37.80267,-122.295822
2015-04-10 15:33:20 -0700,0.006,37.802652,-122.295867
2015-04-10 15:33:21 -0700,0.005,37.802642,-122.295895
2015-04-10 15:33:22 -0700,0.004,37.802633,-122.295903
2015-04-10 15:33:23 -0700,0.004,37.802623,-122.295905
2015-04-10 15:33:24 -0700,0.004,37.802612,-122.295902
2015-04-10 15:33:25 -0700,0.004,37.802595,-122.295888
2015-04-10 15:33:26 -0700,0.005,37.802578,-122.295897
2015-04-10 15:33:27 -0700,0.004,37.802567,-122.295883
2015-04-10 15:33:28 -0700,0.005,37.80256,-122.295875
2015-04-10 15:33:29 -0700,0.005,37.802557,-122.295882
2015-04-10 15:33:30 -0700,0.004,37.80255,-122.295883
2015-04-10 15:33:31 -0700,0.005,37.802542,-122.295878
2015-04-10 15:33:32 -0700,0.005,37.802537,-122.295885
2015-04-10 15:33:33 -0700,0.004,37.802537,-122.2959
2015-04-10 15:33:34 -0700,0.005,37.802535,-122.295913
2015-04-10 15:33:35 -0700,0.005,37.80253,-122.295918
2015-04-10 15:33:36 -0700,0.005,37.80252,-122.295918
2015-04-10 15:33:37 -0700,0.004,37.802513,-122.295912
2015-04-10 15:33:38 -0700,0.004,37.802503,-122.295922
2015-04-10 15:33:39 -0700,0.004,37.8025,-122.29592
2015-04-10 15:33:40 -0700,0.004,37.802498,-122.295933
2015-04-10 15:33:41 -0700,0.004,37.802505,-122.295938
2015-04-10 15:33:42 -0700,0.004,37.802508,-122.295937
2015-04-10 15:33:43 -0700,0.004,37.802503,-122.29593
2015-04-10 15:33:44 -0700,0.005,37.802502,-122.295928
2015-04-10 15:33:45 -0700,0.004,37.802497,-122.295922
2015-04-10 15:33:46 -0700,0.004,37.80249,-122.295908
2015-04-10 15:33:47 -0700,0.004,37.802493,-122.295902
2015-04-10 15:33:48 -0700,0.005,37.802505,-122.295897
2015-04-10 15:33:49 -0700,0.005,37.80251,-122.295893
2015-04-10 15:33:50 -0700,0.005,37.802517,-122.295895
2015-04-10 15:33:51 -0700,0.005,37.802525,-122.295895
2015-04-10 15:33:52 -0700,0.006,37.802527,-122.295888
2015-04-10 15:33:53 -0700,0.004,37.802527,-122.295885
2015-04-10 15:33:55 -0700,0.004,37.802527,-122.295877
2015-04-10 15:33:56 -0700,0.004,37.802533,-122.295873
2015-04-10 15:33:57 -0700,0.005,37.802532,-122.295875
2015-04-10 15:33:58 -0700,0.005,37.802527,-122.295878
2015-04-10 15:33:59 -0700,0.004,37.802533,-122.29589
2015-04-10 15:34:00 -0700,0.005,37.802532,-122.295897
2015-04-10 15:34:01 -0700,0.004,37.802533,-122.295908
2015-04-10 15:34:02 -0700,0.005,37.802532,-122.295917
2015-04-10 15:34:03 -0700,0.005,37.802532,-122.295933
2015-04-10 15:34:04 -0700,0.004,37.802528,-122.295948
2015-04-10 15:34:05 -0700,0.006,37.802525,-122.295967
2015-04-10 15:34:06 -0700,0.006,37.802518,-122.295982
2015-04-10 15:34:07 -0700,0.003,37.80252,-122.295995
2015-04-10 15:34:08 -0700,0.003,37.802523,-122.296003
2015-04-10 15:34:10 -0700,0.004,37.802545,-122.296047
2015-04-10 15:34:11 -0700,0.004,37.802555,-122.29606
2015-04-10 15:34:12 -0700,0.005,37.802555,-122.296083
2015-04-10 15:34:13 -0700,0.004,37.802555,-122.296103
2015-04-10 15:34:14 -0700,0.004,37.802558,-122.296117
2015-04-10 15:34:15 -0700,0.003,37.80256,-122.296128
2015-04-10 15:34:16 -0700,0.004,37.802562,-122.296142
2015-04-10 15:34:17 -0700,0.005,37.802563,-122.296145
2015-04-10 15:34:18 -0700,0.005,37.802567,-122.296148
2015-04-10 15:34:19 -0700,0.004,37.80257,-122.296168
2015-04-10 15:34:20 -0700,0.005,37.802572,-122.296188
2015-04-10 15:34:21 -0700,0.005,37.802572,-122.296188
2015-04-10 15:34:22 -0700,0.005,37.802567,-122.2962
2015-04-10 15:34:23 -0700,0.004,37.802563,-122.296212
2015-04-10 15:34:24 -0700,0.005,37.802558,-122.296228
2015-04-10 15:34:25 -0700,0.005,37.802552,-122.296242
2015-04-10 15:34:26 -0700,0.004,37.802547,-122.296258
2015-04-10 15:34:27 -0700,0.004,37.802545,-122.296263
2015-04-10 15:34:28 -0700,0.004,37.80254,-122.296272
2015-04-10 15:34:29 -0700,0.005,37.802542,-122.29628
2015-04-10 15:34:30 -0700,0.005,37.802543,-122.2963
2015-04-10 15:34:31 -0700,0.004,37.802535,-122.296298
2015-04-10 15:34:32 -0700,0.004,37.802538,-122.296303
2015-04-10 15:34:33 -0700,0.004,37.80254,-122.296317
2015-04-10 15:34:34 -0700,0.005,37.802543,-122.296323
2015-04-10 15:34:35 -0700,0.006,37.80255,-122.296335
2015-04-10 15:34:36 -0700,0.005,37.802553,-122.296345
2015-04-10 15:34:37 -0700,0.004,37.802558,-122.296365
2015-04-10 15:34:38 -0700,0.004,37.802565,-122.296375
2015-04-10 15:34:39 -0700,0.004,37.802572,-122.296383
2015-04-10 15:34:40 -0700,0.004,37.802575,-122.296397
2015-04-10 15:34:41 -0700,0.004,37.802572,-122.296417
2015-04-10 15:34:42 -0700,0.005,37.802575,-122.296432
2015-04-10 15:34:43 -0700,0.004,37.80258,-122.296437
2015-04-10 15:34:45 -0700,0.004,37.802588,-122.296453
2015-04-10 15:34:46 -0700,0.004,37.802588,-122.296458
2015-04-10 15:34:47 -0700,0.004,37.802587,-122.29647
2015-04-10 15:34:48 -0700,0.004,37.802585,-122.296478
2015-04-10 15:34:49 -0700,0.004,37.802585,-122.296478
2015-04-10 15:34:50 -0700,0.004,37.802582,-122.296487
2015-04-10 15:34:51 -0700,0.004,37.802582,-122.296507
2015-04-10 15:34:52 -0700,0.004,37.802582,-122.296523
2015-04-10 15:34:53 -0700,0.004,37.802578,-122.296535
2015-04-10 15:34:54 -0700,0.004,37.802577,-122.296555
2015-04-10 15:34:55 -0700,0.003,37.802578,-122.29657
2015-04-10 15:34:56 -0700,0.004,37.802582,-122.296585
2015-04-10 15:34:57 -0700,0.005,37.802585,-122.2966
2015-04-10 15:34:58 -0700,0.004,37.802583,-122.296622
2015-04-10 15:34:59 -0700,0.004,37.802578,-122.296645
2015-04-10 15:35:00 -0700,0.005,37.802577,-122.296655
2015-04-10 15:35:01 -0700,0.004,37.802573,-122.296667
2015-04-10 15:35:02 -0700,0.004,37.80257,-122.296688
2015-04-10 15:35:03 -0700,0.006,37.802563,-122.296695
2015-04-10 15:35:04 -0700,0.007,37.80256,-122.296707
2015-04-10 15:35:05 -0700,0.004,37.802557,-122.296712
2015-04-10 15:35:06 -0700,0.004,37.802558,-122.29672
2015-04-10 15:35:07 -0700,0.005,37.802557,-122.29674
2015-04-10 15:35:08 -0700,0.005,37.802555,-122.296758
2015-04-10 15:35:09 -0700,0.005,37.802555,-122.296763
2015-04-10 15:35:10 -0700,0.005,37.802553,-122.296778
2015-04-10 15:35:11 -0700,0.004,37.80255,-122.296785
2015-04-10 15:35:12 -0700,0.005,37.80255,-122.296785
2015-04-10 15:35:13 -0700,0.005,37.802548,-122.296792
2015-04-10 15:35:14 -0700,0.005,37.802547,-122.296795
2015-04-10 15:35:15 -0700,0.005,37.802543,-122.296805
2015-04-10 15:35:16 -0700,0.005,37.802542,-122.296805
2015-04-10 15:35:17 -0700,0.006,37.802537,-122.296805
2015-04-10 15:35:18 -0700,0.006,37.802532,-122.296818
2015-04-10 15:35:19 -0700,0.005,37.802527,-122.296832
2015-04-10 15:35:20 -0700,0.005,37.802523,-122.296833
2015-04-10 15:35:21 -0700,0.004,37.802518,-122.296847
2015-04-10 15:35:22 -0700,0.005,37.802517,-122.29685
2015-04-10 15:35:23 -0700,0.005,37.802518,-122.296852
2015-04-10 15:35:24 -0700,0.006,37.802515,-122.296865
2015-04-10 15:35:25 -0700,0.005,37.802512,-122.296882
2015-04-10 15:35:26 -0700,0.004,37.802507,-122.296883
2015-04-10 15:35:27 -0700,0.005,37.802503,-122.296897
2015-04-10 15:35:28 -0700,0.005,37.8025,-122.296895
2015-04-10 15:35:29 -0700,0.005,37.802498,-122.296902
2015-04-10 15:35:30 -0700,0.005,37.802503,-122.296908
2015-04-10 15:35:31 -0700,0.007,37.802505,-122.296905
2015-04-10 15:35:32 -0700,0.007,37.802507,-122.296908
2015-04-10 15:35:33 -0700,0.005,37.802515,-122.296922
2015-04-10 15:35:35 -0700,0.005,37.802518,-122.296928
2015-04-10 15:35:36 -0700,0.005,37.802522,-122.296932
2015-04-10 15:35:37 -0700,0.005,37.802523,-122.296933
2015-04-10 15:35:38 -0700,0.005,37.802522,-122.296945
2015-04-10 15:35:39 -0700,0.006,37.80252,-122.296957
2015-04-10 15:35:40 -0700,0.005,37.802517,-122.29696
2015-04-10 15:35:41 -0700,0.006,37.802523,-122.296972
2015-04-10 15:35:42 -0700,0.007,37.802527,-122.296982
2015-04-10 15:35:43 -0700,0.005,37.802532,-122.29699
2015-04-10 15:35:44 -0700,0.005,37.802535,-122.296995
2015-04-10 15:35:45 -0700,0.005,37.802535,-122.297
